Pobreza binaria,POBREZA,,Ingresos,Nivel de Estudio alcanzado,Grupo de Edad,,4162
1,3,,"3,000.00",4,9,,
1,3,,"3,000.00",2,9,,
1,3,,"3,000.00",2,9,,
1,3,,"3,000.00",2,9,,
1,3,,"3,000.00",3,9,,
1,3,,"3,000.00",4,9,,
1,3,,"3,000.00",4,9,,
1,3,,"3,000.00",5,9,,
1,3,,"3,000.00",4,9,,
1,3,,"3,000.00",4,9,,
0,2,,"3,000.00",2,9,,
1,3,,"3,000.00",4,9,,
1,3,,"3,000.00",2,9,,
1,3,,"3,000.00",5,9,,
1,3,,"3,000.00",4,9,,
1,3,,"3,000.00",5,9,,
1,3,,"3,000.00",2,9,,
0,2,,"3,000.00",2,9,,
1,3,,"3,000.00",4,9,,
1,3,,"3,000.00",4,9,,
0,2,,"3,000.00",4,9,,
1,3,,"3,000.00",2,9,,
1,3,,"3,000.00",4,9,,
0,2,,"3,000.00",4,9,,
1,3,,"3,000.00",4,9,,
1,3,,"3,000.00",2,9,,
0,2,,"3,000.00",2,9,,
1,3,,"3,000.00",3,9,,
0,2,,"3,000.00",3,9,,
0,1,,"3,000.00",3,9,,
1,3,,"3,000.00",4,9,,
1,3,,"3,000.00",2,9,,
1,3,,"3,000.00",2,9,,
1,3,,"3,000.00",2,9,,
1,3,,"3,000.00",4,9,,
1,3,,"3,000.00",2,9,,
1,3,,"3,000.00",3,9,,
1,3,,"3,000.00",3,8,,
1,3,,"3,000.00",4,8,,
0,2,,"3,000.00",3,8,,
1,3,,"3,000.00",2,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",2,8,,
1,3,,"3,000.00",5,8,,
1,3,,"3,000.00",4,8,,
0,2,,"3,000.00",2,8,,
0,2,,"3,000.00",2,8,,
0,2,,"3,000.00",3,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",2,8,,
1,3,,"3,000.00",5,8,,
1,3,,"3,000.00",2,8,,
1,3,,"3,000.00",4,8,,
0,2,,"3,000.00",2,8,,
1,3,,"3,000.00",2,8,,
0,2,,"3,000.00",5,8,,
0,2,,"3,000.00",2,8,,
1,3,,"3,000.00",3,8,,
1,3,,"3,000.00",3,8,,
0,2,,"3,000.00",4,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",2,8,,
1,3,,"3,000.00",5,8,,
1,3,,"3,000.00",3,8,,
1,3,,"3,000.00",4,8,,
0,2,,"3,000.00",4,8,,
0,2,,"3,000.00",2,8,,
1,3,,"3,000.00",4,8,,
0,2,,"3,000.00",4,8,,
0,2,,"3,000.00",4,8,,
0,2,,"3,000.00",2,8,,
0,2,,"3,000.00",3,8,,
1,3,,"3,000.00",2,8,,
0,2,,"3,000.00",4,8,,
1,3,,"3,000.00",2,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",2,8,,
1,3,,"3,000.00",2,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",3,8,,
0,2,,"3,000.00",3,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",2,8,,
0,2,,"3,000.00",4,8,,
1,3,,"3,000.00",4,8,,
0,2,,"3,000.00",2,8,,
1,3,,"3,000.00",3,8,,
1,3,,"3,000.00",2,8,,
1,3,,"3,000.00",3,8,,
0,2,,"3,000.00",2,8,,
0,2,,"3,000.00",4,8,,
0,2,,"3,000.00",3,8,,
0,1,,"3,000.00",4,8,,
0,2,,"3,000.00",2,8,,
0,2,,"3,000.00",3,8,,
1,3,,"3,000.00",4,8,,
0,1,,"3,000.00",4,8,,
0,1,,"3,000.00",3,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",3,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",2,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",4,8,,
0,2,,"3,000.00",2,8,,
0,2,,"3,000.00",2,8,,
0,2,,"3,000.00",2,8,,
0,2,,"3,000.00",3,8,,
1,3,,"3,000.00",3,8,,
1,3,,"3,000.00",2,8,,
1,3,,"3,000.00",3,8,,
1,3,,"3,000.00",3,8,,
0,2,,"3,000.00",4,8,,
0,2,,"3,000.00",4,8,,
0,2,,"3,000.00",4,8,,
0,2,,"3,000.00",2,8,,
0,2,,"3,000.00",3,8,,
1,3,,"3,000.00",4,8,,
0,2,,"3,000.00",2,8,,
1,3,,"3,000.00",4,8,,
1,3,,"3,000.00",4,8,,
0,2,,"3,000.00",4,8,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
0,2,,"3,000.00",2,7,,
1,3,,"3,000.00",3,7,,
1,3,,"3,000.00",4,7,,
0,2,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
0,1,,"3,000.00",3,7,,
0,2,,"3,000.00",2,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",5,7,,
1,3,,"3,000.00",3,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",3,7,,
1,3,,"3,000.00",4,7,,
0,2,,"3,000.00",4,7,,
1,3,,"3,000.00",3,7,,
1,3,,"3,000.00",5,7,,
0,1,,"3,000.00",3,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
0,2,,"3,000.00",4,7,,
1,3,,"3,000.00",2,7,,
0,1,,"3,000.00",3,7,,
0,2,,"3,000.00",4,7,,
0,2,,"3,000.00",2,7,,
0,2,,"3,000.00",3,7,,
1,3,,"3,000.00",2,7,,
0,2,,"3,000.00",3,7,,
1,3,,"3,000.00",2,7,,
1,3,,"3,000.00",3,7,,
0,2,,"3,000.00",2,7,,
0,1,,"3,000.00",3,7,,
1,3,,"3,000.00",2,7,,
1,3,,"3,000.00",3,7,,
1,3,,"3,000.00",3,7,,
1,3,,"3,000.00",4,7,,
0,2,,"3,000.00",3,7,,
0,2,,"3,000.00",2,7,,
1,3,,"3,000.00",2,7,,
1,3,,"3,000.00",2,7,,
1,3,,"3,000.00",2,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
0,2,,"3,000.00",4,7,,
1,3,,"3,000.00",3,7,,
1,3,,"3,000.00",4,7,,
0,2,,"3,000.00",4,7,,
0,2,,"3,000.00",3,7,,
1,3,,"3,000.00",2,7,,
0,2,,"3,000.00",3,7,,
0,2,,"3,000.00",2,7,,
1,3,,"3,000.00",2,7,,
0,2,,"3,000.00",2,7,,
0,2,,"3,000.00",2,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",5,7,,
0,2,,"3,000.00",4,7,,
0,2,,"3,000.00",4,7,,
0,2,,"3,000.00",2,7,,
0,1,,"3,000.00",3,7,,
0,2,,"3,000.00",3,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
0,2,,"3,000.00",3,7,,
0,2,,"3,000.00",4,7,,
1,3,,"3,000.00",2,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",5,7,,
0,2,,"3,000.00",2,7,,
0,2,,"3,000.00",2,7,,
0,2,,"3,000.00",3,7,,
0,2,,"3,000.00",2,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",3,7,,
0,2,,"3,000.00",2,7,,
1,3,,"3,000.00",4,7,,
0,2,,"3,000.00",4,7,,
0,2,,"3,000.00",3,7,,
0,2,,"3,000.00",2,7,,
0,2,,"3,000.00",4,7,,
0,2,,"3,000.00",4,7,,
0,2,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
0,2,,"3,000.00",2,7,,
0,2,,"3,000.00",4,7,,
1,3,,"3,000.00",3,7,,
1,3,,"3,000.00",2,7,,
1,3,,"3,000.00",4,7,,
0,2,,"3,000.00",3,7,,
1,3,,"3,000.00",2,7,,
0,1,,"3,000.00",2,7,,
0,2,,"3,000.00",2,7,,
0,2,,"3,000.00",4,7,,
0,1,,"3,000.00",2,7,,
0,1,,"3,000.00",2,7,,
1,3,,"3,000.00",2,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
0,1,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
0,1,,"3,000.00",3,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
0,1,,"3,000.00",2,7,,
1,3,,"3,000.00",3,7,,
1,3,,"3,000.00",3,7,,
1,3,,"3,000.00",3,7,,
1,3,,"3,000.00",3,7,,
0,2,,"3,000.00",2,7,,
0,2,,"3,000.00",3,7,,
0,2,,"3,000.00",3,7,,
0,2,,"3,000.00",4,7,,
0,2,,"3,000.00",4,7,,
0,2,,"3,000.00",2,7,,
0,2,,"3,000.00",2,7,,
0,2,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",3,7,,
0,2,,"3,000.00",2,7,,
0,2,,"3,000.00",5,7,,
1,3,,"3,000.00",4,7,,
0,2,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
0,2,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",3,7,,
1,3,,"3,000.00",3,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,7,,
0,2,,"3,000.00",2,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",3,7,,
1,3,,"3,000.00",4,7,,
0,2,,"3,000.00",2,7,,
1,3,,"3,000.00",2,7,,
1,3,,"3,000.00",2,7,,
1,3,,"3,000.00",4,7,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",2,6,,
0,1,,"3,000.00",2,6,,
1,3,,"3,000.00",3,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",5,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",2,6,,
0,2,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
0,2,,"3,000.00",3,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",2,6,,
0,2,,"3,000.00",2,6,,
1,3,,"3,000.00",4,6,,
0,1,,"3,000.00",3,6,,
0,2,,"3,000.00",2,6,,
0,2,,"3,000.00",2,6,,
1,3,,"3,000.00",4,6,,
0,2,,"3,000.00",2,6,,
0,2,,"3,000.00",4,6,,
1,3,,"3,000.00",3,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",5,6,,
0,2,,"3,000.00",3,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",5,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",2,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",2,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",2,6,,
0,2,,"3,000.00",2,6,,
1,3,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
1,3,,"3,000.00",5,6,,
0,2,,"3,000.00",2,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
0,2,,"3,000.00",2,6,,
0,2,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
0,2,,"3,000.00",2,6,,
0,2,,"3,000.00",3,6,,
0,2,,"3,000.00",2,6,,
0,2,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
0,1,,"3,000.00",4,6,,
0,1,,"3,000.00",2,6,,
0,2,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
0,2,,"3,000.00",3,6,,
0,2,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
0,2,,"3,000.00",3,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
0,1,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
0,2,,"3,000.00",2,6,,
1,3,,"3,000.00",3,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
1,3,,"3,000.00",2,6,,
0,1,,"3,000.00",3,6,,
1,3,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
1,3,,"3,000.00",2,6,,
1,3,,"3,000.00",2,6,,
1,3,,"3,000.00",2,6,,
0,2,,"3,000.00",3,6,,
0,1,,"3,000.00",2,6,,
1,3,,"3,000.00",2,6,,
0,1,,"3,000.00",3,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",2,6,,
1,3,,"3,000.00",2,6,,
1,3,,"3,000.00",2,6,,
1,3,,"3,000.00",3,6,,
1,3,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
1,3,,"3,000.00",3,6,,
1,3,,"3,000.00",5,6,,
0,2,,"3,000.00",3,6,,
0,2,,"3,000.00",3,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",5,6,,
0,1,,"3,000.00",4,6,,
0,2,,"3,000.00",3,6,,
1,3,,"3,000.00",2,6,,
0,2,,"3,000.00",3,6,,
0,2,,"3,000.00",3,6,,
1,3,,"3,000.00",5,6,,
0,2,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
0,2,,"3,000.00",3,6,,
1,3,,"3,000.00",4,6,,
0,2,,"3,000.00",3,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
0,1,,"3,000.00",3,6,,
0,2,,"3,000.00",3,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",3,6,,
0,2,,"3,000.00",4,6,,
1,3,,"3,000.00",3,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",3,6,,
1,3,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",3,6,,
0,2,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
0,2,,"3,000.00",4,6,,
1,3,,"3,000.00",4,6,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",2,5,,
0,2,,"3,000.00",2,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",3,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
0,2,,"3,000.00",3,5,,
1,3,,"3,000.00",3,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",3,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
0,1,,"3,000.00",3,5,,
0,1,,"3,000.00",2,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",2,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
0,1,,"3,000.00",2,5,,
0,1,,"3,000.00",2,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",3,5,,
1,3,,"3,000.00",4,5,,
0,1,,"3,000.00",3,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",2,5,,
0,2,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",3,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",2,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",5,5,,
0,2,,"3,000.00",3,5,,
0,2,,"3,000.00",2,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",3,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",3,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",5,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",5,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",3,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",2,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",3,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",2,5,,
0,2,,"3,000.00",4,5,,
0,2,,"3,000.00",3,5,,
0,2,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
0,1,,"3,000.00",3,5,,
1,3,,"3,000.00",2,5,,
0,2,,"3,000.00",2,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",3,5,,
0,1,,"3,000.00",3,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",3,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",2,5,,
0,1,,"3,000.00",3,5,,
1,3,,"3,000.00",4,5,,
0,1,,"3,000.00",3,5,,
0,1,,"3,000.00",3,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",3,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",5,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",3,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",2,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",3,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
0,2,,"3,000.00",5,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",3,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",2,5,,
0,2,,"3,000.00",3,5,,
0,1,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,2,,"3,000.00",4,5,,
0,2,,"3,000.00",5,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",3,5,,
0,1,,"3,000.00",2,5,,
0,2,,"3,000.00",4,5,,
1,3,,"3,000.00",2,5,,
0,2,,"3,000.00",4,5,,
0,2,,"3,000.00",3,5,,
1,3,,"3,000.00",3,5,,
0,2,,"3,000.00",3,5,,
1,3,,"3,000.00",4,5,,
1,3,,"3,000.00",4,5,,
0,1,,"3,000.00",2,5,,
0,2,,"3,000.00",4,4,,
1,3,,"3,000.00",3,4,,
0,2,,"3,000.00",4,4,,
0,2,,"3,000.00",2,4,,
0,2,,"3,000.00",4,4,,
1,3,,"3,000.00",4,4,,
1,3,,"3,000.00",4,4,,
1,3,,"3,000.00",3,4,,
0,2,,"3,000.00",3,4,,
0,2,,"3,000.00",3,4,,
1,3,,"3,000.00",4,4,,
0,2,,"3,000.00",2,4,,
0,2,,"3,000.00",3,4,,
0,2,,"3,000.00",2,4,,
1,3,,"3,000.00",4,4,,
0,1,,"3,000.00",2,4,,
0,1,,"3,000.00",2,4,,
0,2,,"3,000.00",2,4,,
1,3,,"3,000.00",4,4,,
0,2,,"3,000.00",4,4,,
0,2,,"3,000.00",2,4,,
0,2,,"3,000.00",3,4,,
0,2,,"3,000.00",3,4,,
1,3,,"3,000.00",3,4,,
0,2,,"3,000.00",3,4,,
1,3,,"3,000.00",3,4,,
1,3,,"3,000.00",2,4,,
0,2,,"3,000.00",4,4,,
1,3,,"3,000.00",4,4,,
1,3,,"3,000.00",3,4,,
1,3,,"3,000.00",3,4,,
1,3,,"3,000.00",3,4,,
1,3,,"3,000.00",3,4,,
0,2,,"3,000.00",2,4,,
0,1,,"3,000.00",2,3,,
1,3,,"2,995.00",2,9,,
1,3,,"2,987.00",4,5,,
1,3,,"2,975.00",2,11,,
1,3,,"2,975.00",2,7,,
1,3,,"2,975.00",2,5,,
1,3,,"2,975.00",3,4,,
1,3,,"2,970.00",2,9,,
0,2,,"2,970.00",2,5,,
0,2,,"2,963.00",4,8,,
0,2,,"2,960.00",2,10,,
1,3,,"2,960.00",4,7,,
1,3,,"2,960.00",2,7,,
0,2,,"2,956.00",2,12,,
1,3,,"2,950.00",4,11,,
1,3,,"2,950.00",4,9,,
1,3,,"2,950.00",3,8,,
0,2,,"2,949.00",4,5,,
0,1,,"2,940.00",2,8,,
1,3,,"2,930.00",2,12,,
0,2,,"2,920.00",2,10,,
1,3,,"2,920.00",2,8,,
1,3,,"2,917.00",5,5,,
0,2,,"2,917.00",4,5,,
1,3,,"2,900.00",2,13,,
1,3,,"2,900.00",2,11,,
0,2,,"2,900.00",4,10,,
1,3,,"2,900.00",4,10,,
0,1,,"2,900.00",2,10,,
0,2,,"2,900.00",2,10,,
0,2,,"2,900.00",4,9,,
0,2,,"2,900.00",4,9,,
0,1,,"2,900.00",2,8,,
1,3,,"2,900.00",5,8,,
1,3,,"2,900.00",4,7,,
1,3,,"2,900.00",4,7,,
0,2,,"2,900.00",4,7,,
1,3,,"2,900.00",2,7,,
0,1,,"2,900.00",2,7,,
1,3,,"2,900.00",3,7,,
0,2,,"2,900.00",2,6,,
1,3,,"2,900.00",4,6,,
0,2,,"2,900.00",4,6,,
0,2,,"2,900.00",4,6,,
1,3,,"2,900.00",4,6,,
1,3,,"2,900.00",4,6,,
0,2,,"2,900.00",3,6,,
1,3,,"2,900.00",4,5,,
1,3,,"2,900.00",4,5,,
1,3,,"2,900.00",4,5,,
0,2,,"2,900.00",4,5,,
1,3,,"2,900.00",4,5,,
0,2,,"2,900.00",4,5,,
0,2,,"2,900.00",2,4,,
1,3,,"2,895.00",4,6,,
1,3,,"2,893.00",3,7,,
0,2,,"2,880.00",2,13,,
1,3,,"2,880.00",4,7,,
0,2,,"2,880.00",3,5,,
0,1,,"2,880.00",2,4,,
0,2,,"2,850.00",2,10,,
1,3,,"2,850.00",2,10,,
0,2,,"2,850.00",2,8,,
1,3,,"2,850.00",4,7,,
0,1,,"2,850.00",2,7,,
1,3,,"2,850.00",4,7,,
1,3,,"2,850.00",4,6,,
1,3,,"2,850.00",3,4,,
1,3,,"2,800.00",3,16,,
1,3,,"2,800.00",4,14,,
1,3,,"2,800.00",4,14,,
1,3,,"2,800.00",2,13,,
1,3,,"2,800.00",2,13,,
0,2,,"2,800.00",2,13,,
0,2,,"2,800.00",2,13,,
1,3,,"2,800.00",2,13,,
0,2,,"2,800.00",3,12,,
0,2,,"2,800.00",2,12,,
0,2,,"2,800.00",2,12,,
1,3,,"2,800.00",3,12,,
1,3,,"2,800.00",4,12,,
0,2,,"2,800.00",2,12,,
1,3,,"2,800.00",4,11,,
1,3,,"2,800.00",2,11,,
0,2,,"2,800.00",2,11,,
1,3,,"2,800.00",4,11,,
0,2,,"2,800.00",4,11,,
1,3,,"2,800.00",2,11,,
0,2,,"2,800.00",3,11,,
0,2,,"2,800.00",2,11,,
1,3,,"2,800.00",3,11,,
1,3,,"2,800.00",2,11,,
0,2,,"2,800.00",2,11,,
0,2,,"2,800.00",4,11,,
1,3,,"2,800.00",2,11,,
0,2,,"2,800.00",2,11,,
1,3,,"2,800.00",2,11,,
0,2,,"2,800.00",2,10,,
0,2,,"2,800.00",2,10,,
1,3,,"2,800.00",4,10,,
1,3,,"2,800.00",2,10,,
1,3,,"2,800.00",2,10,,
0,2,,"2,800.00",2,10,,
0,2,,"2,800.00",2,10,,
1,3,,"2,800.00",4,10,,
0,2,,"2,800.00",4,10,,
1,3,,"2,800.00",2,10,,
1,3,,"2,800.00",2,10,,
1,3,,"2,800.00",4,10,,
1,3,,"2,800.00",2,10,,
0,2,,"2,800.00",3,10,,
1,3,,"2,800.00",2,10,,
1,3,,"2,800.00",3,10,,
1,3,,"2,800.00",2,9,,
1,3,,"2,800.00",4,9,,
0,2,,"2,800.00",2,9,,
1,3,,"2,800.00",2,9,,
0,1,,"2,800.00",3,9,,
0,2,,"2,800.00",3,9,,
1,3,,"2,800.00",2,9,,
0,2,,"2,800.00",4,9,,
0,2,,"2,800.00",3,9,,
1,3,,"2,800.00",2,9,,
1,3,,"2,800.00",3,9,,
1,3,,"2,800.00",2,9,,
1,3,,"2,800.00",4,9,,
1,3,,"2,800.00",2,9,,
1,3,,"2,800.00",4,9,,
0,2,,"2,800.00",2,9,,
1,3,,"2,800.00",4,9,,
1,3,,"2,800.00",4,9,,
0,2,,"2,800.00",4,9,,
1,3,,"2,800.00",2,9,,
1,3,,"2,800.00",4,9,,
1,3,,"2,800.00",2,9,,
1,3,,"2,800.00",2,8,,
1,3,,"2,800.00",2,8,,
1,3,,"2,800.00",3,8,,
1,3,,"2,800.00",4,8,,
1,3,,"2,800.00",3,8,,
1,3,,"2,800.00",2,8,,
1,3,,"2,800.00",2,8,,
1,3,,"2,800.00",2,8,,
0,2,,"2,800.00",3,8,,
0,1,,"2,800.00",2,8,,
0,2,,"2,800.00",4,8,,
0,2,,"2,800.00",2,8,,
0,2,,"2,800.00",2,8,,
0,2,,"2,800.00",4,8,,
0,2,,"2,800.00",2,8,,
0,2,,"2,800.00",4,8,,
1,3,,"2,800.00",2,8,,
1,3,,"2,800.00",2,8,,
1,3,,"2,800.00",2,8,,
0,1,,"2,800.00",2,8,,
0,2,,"2,800.00",2,8,,
1,3,,"2,800.00",2,7,,
1,3,,"2,800.00",4,7,,
